Account ID,Company Name,Listed,Ticker,ISIN,HQ Country,GICS Sector,Accounting Year End, Reported Scope 1 (tCO2e) , Estimated Scope 1 (tCO2e) ,Scope 1 source,Scope 1 quality flag, Reported market-based Scope 2 (tCO2e) , Note , Reported location-based Scope 2 (tCO2e) , Estimated location-based Scope 2 (tCO2e) ,Location-based Scope 2 source,Location-based Scope 2 quality flag,Scope 2 company comments,GHG revenue intensity (tCO2e/mmUSD),Scope 2 figure used for intensity,amplification.wordsindex,DeAmplification.wordsindex,HE_negativeindex,HE_positiveindex,angerindex,anticipationindex,disgustindex,fearindex,joyindex,sadnessindex,surpriseindex,trustindex,LMnegativeindex,LMpositiveindex,LMuncertaintyindex,BasicNegativeWordsindex,PositivePolarisedindex,NegativePolarisedindex,PowerWordsindex,PrudentialNegativeindex,PrudentialPositiveindex,PrudentialTopNegativeindex,Strategyindex,Financial.termsindex,Regulationindex,Technologyindex,Healthcareindex,Environmentindex,Socialindex,Governanceindex,ESGindex,LMuncertaintyindex,Regulationindex,Environmentindex,Socialindex,Governanceindex,ESGindex,ISIN lower,2016vol,2017vol,2018vol,2019vol,VolFactor,Carbon Emission  (tCO2e/mmUSD)
8698,Iberdrola SA,Yes,IBE SM,ES0144580Y14,Spain,Utilities,31/12/2016," 25,626,096.00 ",,Reported: CDP (Reviewed),7,, NA ," 788,971.00 ",,Reported: CDP (Reviewed),7,"3% of total scope 1+scope2 -Indirect emissions are those derived form the activity but generated by other entities, including the emissions of the generation of electricity acquired and consumed by the company. These emissions are: - Emissions associated with the consumption of auxiliary energy during stop in thermal, renewable and nuclear plants and pumping operations in hydro plants. - Emissions associated with the consumption of electricity in buildings.",816.88,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,es0144580y14,0.014503646,0.010880794,0.012035766,0.008820065,0.644110276,816.8795682
9028,INDRA A,Yes,IDR SM,ES0118594417,Spain,Information Technology,31/12/2016, 785.00 ,,Reported: CDP (Not Reviewed),,, NA ," 21,705.00 ",,Reported: CDP (Not Reviewed),,,7.50,Location-based,74,119,109,111,175,110,80,129,90,119,80,92,97,102,150,168,97,168,106,102,85,396,184,118,41,60,49,138,55,20,71,0.02,0.01,0.16,0.26,0.16,0.10,es0118594417,0.023188271,0.015633092,0.019008187,0.015899922,0.390726817,7.49979158
9031,Inditex,Yes,ITX SM,ES0148396007,Spain,Consumer Discretionary,31/01/2017," 20,689.00 ",,Reported: CDP (Reviewed),7," 540,312.00 ",  ,," 440,000 ",Estimated: IEA National Grid Emissions Factor applied to Reported SHEC.,5,"Market-based scope 2 emissions are calculated by using the emissions factor corresponding to the electricity mix of each of the 93 countries in which Inditex operates. Emission factors for each country’s electricity mix are applied according to GHG Protocol tool from purchased electricity. V. 4.9 (World Resources Institute (WRI), 2017). Inditex also purchased 520 million KWh from 100% renewable electricity with a Guarantees of Origin-Certificate in own stores and centers in Spain and Germany. Avoided emissions are calculated by applying emission factors for each country’s electricity mix according to GHG Protocol tool from purchased electricity. V. 4.9 (World Resources Institute (WRI), 2017).",21.78,Market-based,74,38,60,130,21,89,157,74,50,72,83,82,85,106,49,83,97,83,68,37,42,92,0,108,37,83,0,0,0,0,0,0.31,0.19,0.25,0.28,0.31,0.31,es0148396007,0.015429187,0.01057355,0.015144655,0.013772069,0.472932331,21.78304591
29879,Grupo Logista,Yes,LOG SM,ES0105027009,Spain,Industrials,30/09/2016," 3,673.50 ",,Reported: CDP (Not Reviewed),," 1,441.00 ",  ," 14,832.00 ",,Reported: CDP (Not Reviewed),,Logista has calculated and external verified both figures for Scope 2 emissions: market and location based.,0.48,Market-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,es0105027009,0.014963903,0.012131342,0.012869841,0.009727515,0.617293233,0.477916064
11335,MAPFRE,Yes,MAP SM,ES0124244E34,Spain,Financials,31/12/2016," 13,445.24 ",,Reported: CDP (Reviewed),7," 19,267.39 ",  ," 39,246.01 ",,Reported: DC (Reviewed),7,"Location Based: Scope 2 emissions in this category are calculated considering the energy mix of each of the 24 countries where MAPFRE consumes energy and applying the emissions factor asociated with the type of energy generation in each country.Market Based: Scope 2 emissions in this category are calculated differently based in the country. In Spain, there are specific agreements with electricy providers. As such, emissions are calculated using the emissions factor established in the respective contractual instruments (guarantees of electricy origin). Emissions from the other 23 countries are calculated considering the energy mix of the country where energy consumption occurs and applying the emissions factor associated with the type of energy generation in each country.",1.35,Market-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,es0124244e34,0.022035916,0.013827221,0.012353741,0.010664672,0.588471178,1.346184362
12084,Miquel Y Costas,Yes,MCM SM,ES0164180012,Spain,Materials,31/12/2016," 71,717.00 ",,Reported: CDP (Not Reviewed),," 32,700.00 ",  ,,,,,,412.93,Market-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,es0164180012,0.017693019,0.016033167,0.017328015,0.014943125,0.429573935,412.9275913
17334,Melia Hotels International SA,Yes,MEL SM,ES0176252718,Spain,Consumer Discretionary,31/12/2016," 48,002.00 ",,Reported: CDP (Not Reviewed),, -   , -   ," 165,645.00 ",,Reported: CDP (Not Reviewed),,"In 2016, the total emissions accounting for the 21 countries (not included Spain and Italy) was calculated by location based method, using the corresponding emission factor for each country (source: International Energy Agency (2013)). However, in Spain and Italy due to the agreement we achieved to consume from renewable sources, and therefore our emission are 0 metric tonnes CO2.",24.07,Market-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,es0176252718,0.019220203,0.013049488,0.015157836,0.020251713,0.216541353,24.06754677
13161,NH Hotel Group,Yes,NHH SM,ES0161560018,Spain,Consumer Discretionary,31/12/2016," 75,003.00 ",,Reported: CDP (Not Reviewed),," 13,121.05 ",  ,,,,,At this moment NH Hotel Group is measuring Scope 2 emissions using market-based method. For next year is planned to include location-based figures as well.,54.99,Market-based,79,34,84,159,120,96,69,116,119,110,83,109,86,144,65,118,139,118,81,88,179,166,71,111,54,11,0,0,63,90,55,0.27,0.07,0.15,0.11,0.20,0.14,es0161560018,0.024413815,0.017489266,0.014885725,0.018348756,0.280451128,54.98851859
13640,Obrascon Huarte Lain (OHL),Yes,OHL SM,ES0142090317,Spain,Industrials,31/12/2016," 172,145.45 ",,Reported: CDP (Not Reviewed),,, NA ," 66,411.85 ",,Reported: CDP (Not Reviewed),,"The OHL Group gross global Scope 2 emissions figures in metric tonnes CO2e, has been calculated in accordance with the criteria for the location-based method of the GHG Protocol Scope 2 guidance (published in January 2015).",55.80,Location-based,57,32,76,40,129,110,124,102,122,104,150,121,109,48,57,151,107,151,87,105,206,233,99,113,28,40,40,0,0,32,13,0.30,0.02,0.25,0.23,0.30,0.09,es0142090317,0.042509469,0.041603874,0.048071672,0.05512828,0.008270677,55.79909199
1440,Banco Popular Espanol S.A.,Yes,POP SM,ES0113790226,Spain,Financials,31/12/2016, 718.98 ,,Reported: CDP (Reviewed),7," 1,827.61 ",  ," 22,223.67 ",,Reported: CDP (Reviewed),7,We have calculated Scope 2 for location and market based. The first one reflects the energy consumption in Spain and Portugal using the country energy mix while the second figure considers that in Spain the electricity is 100% renewable. The figure we show refers to the electricity consumed in Portugal.,0.63,Market-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,es0113790226,0.03807214,,,,0,0.628300527
15669,Repsol,Yes,REP SM,ES0173516115,Spain,Energy,31/12/2016," 24,884,761.00 ",,Reported: CDP (Reviewed),7," 649,743.00 ",  ," 663,744.00 ",,Reported: CDP (Reviewed),7,,665.05,Market-based,83,0,100,92,97,103,76,85,74,77,57,82,81,88,85,79,86,79,88,87,165,51,77,105,67,86,0,707,58,98,289,0.20,0.21,0.16,0.10,0.02,0.14,es0173516115,0.024632534,0.010433457,0.014238357,0.010094863,0.607017544,665.0488489
1425,Banco Sabadell,Yes,SAB SM,ES0113860A34,Spain,Financials,31/12/2016, 648.00 ,,Reported: CDP (Reviewed),7,, NA , 54.00 ,,Reported: CDP (Reviewed),7,"Banco Sabadell promotes initiatives that involve a reduction in energy consumption as use low wattage lamps and billboard lighting systems with daylight switching systems, lights with presence detectors and LED bulbs or ""thin client"" computers which consume 90% less energy.In 2016, 99.84% of electricity is procured from Nexus Renovables, which guarantees that 100% of its energy is sourced from renewables, as a result of this, the CO2 tonnes emissions has reduced in scope 2.",0.09,Location-based,62,84,133,126,37,108,54,91,97,67,121,104,76,120,59,64,92,64,82,164,139,0,175,122,161,166,47,0,52,111,60,0.29,0.27,0.17,0.08,0.19,0.02,es0113860a34,0.02790645,0.018218273,0.018339992,0.028132325,0.071428571,0.091653165
1441,Banco Santander,Yes,SAN SM,ES0113900J37,Spain,Financials,31/12/2016," 26,995.19 ",,Reported: CDP (Reviewed),7,, NA ," 234,346.00 ",,Reported: CDP (Reviewed),7,,3.25,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,es0113900j37,0.027676318,0.01466786,0.014938499,0.015772963,0.393734336,3.25327517
22917,Siemens Gamesa Renewable Energy SA,Yes,SGRE SM,ES0143416115,Spain,Industrials,31/12/2016," 15,052.50 ",,Reported: CDP (Not Reviewed),,, NA ," 15,160.50 ",,Reported: CDP (Not Reviewed),,Emissions Scope 2 were reduced in year 2016 because of the purchase of electricity from renewable sources with zero emissions,5.92,Location-based,81,76,140,58,69,76,47,91,79,109,113,82,172,78,82,66,108,66,107,90,134,433,185,87,71,148,0,252,60,43,121,0.21,0.26,0.15,0.20,0.08,0.13,es0143416115,0.025261831,0.02310449,0.021696638,0.025711114,0.1,5.918674787
18427,Telefonica,Yes,TEF SM,ES0178430E18,Spain,Telecommunication Services,31/12/2016," 291,770.00 ",,Reported: CDP (Reviewed),7," 1,080,374.00 ",  ," 1,855,167.00 ",,Reported: CDP (Reviewed),7,"Scope 2 Market-based has important implications in countries where we buy renewable energy, so in Telefónica Germany, Spain, UK and Brazil, where renewable energy is purchased from electricity suppliers.In 2016 we established the Telefonica Renewable Energy Plan, with the goal of consuming 50% of electric energy from renewable sources by 2020 and 100% by 2030. result in 2016, 43.6% of our electricity consumption is renewable sourced. This, added to our energy efficiency projects, has allowed us to reduce our Scope 2 emissions by 480,302 tonnes of CO2 equivalent.In this plan we wanted to prioritize the European countries (UK, Germany and Spain) and Brazil  which represent a high percentage of the total energy consumption of Telefonica. In these countries, with the existence of liberalized electricity markets (total or partial in Brazil case), it is possible to consume renewable energy through the purchase of energy with guarantees of origin, or bilateral agreements.In the coming years, our objectives are more moderate because in many of the Latin American countries the option to acquire renewable electricity with a guarantees of origin does not yet exist, and  we will have to look for other solutions such as implementing long-term power purchase agreements (PPA), shorter bilateral agreements and /or self-generation.",23.82,Market-based,49,26,79,137,119,100,38,99,87,74,64,89,88,138,72,79,121,79,85,104,222,128,123,112,99,524,22,102,266,226,204,0.25,0.21,0.02,0.03,0.04,0.10,es0178430e18,0.021599312,0.011851269,0.012371806,0.010579837,0.59122807,23.82394632
18396,Tecnicas Reunidas,Yes,TRE SM,ES0178165017,Spain,Energy,31/12/2016," 30,404.00 ",,Reported: CDP (Not Reviewed),,, NA ," 3,551.00 ",,Reported: CDP (Not Reviewed),,Scope 2 emissions have decreased in 2016 due to the change in calculation methodology.,6.40,Location-based,91,138,103,51,109,95,63,136,108,93,96,98,178,72,104,180,117,180,81,65,31,0,76,69,87,12,81,0,67,241,117,0.11,0.01,0.15,0.02,0.09,0.23,es0178165017,0.025868614,0.01753167,0.018841405,0.022934158,0.147619048,6.401024013
21030,Zardoya Otis,Yes,ZOT SM,ES0184933812,Spain,Industrials,30/11/2016,," 4,500 ",Estimated: Gamma GLM,1,, NA ,," 32,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,3,,44.09,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,es0184933812,0.016885487,0.011536634,0.014386804,0.013755221,0.473684211,44.08745018
21308,AAK AB,Yes,AAK SS,SE0001493776,Sweden,Consumer Staples,31/12/2016,," 240,000 ",Estimated: Gamma GLM,5,, NA ,," 160,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,155.01,Location-based,113,344,147,146,60,137,58,75,159,77,138,132,91,158,49,78,123,78,174,86,130,0,0,89,34,22,0,33,475,0,150,0.31,0.22,0.01,0.28,0.06,0.14,se0001493776,0.01589388,0.01001191,0.013086449,0.012579413,0.523308271,155.0135249
36842,Addtech AB,Yes,ADDTB SS,SE0005568136,Sweden,Industrials,31/03/2017," 12,718.00 ",,Reported: CDP (Not Reviewed),,, NA ," 1,915.00 ",,Reported: CDP (Not Reviewed),,,17.66,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,se0005568136,0.020052113,0.017097611,0.01845801,0.017931714,0.297493734,17.66353222
31144,ÅF AB,Yes,AFB SS,SE0005999836,Sweden,Industrials,31/12/2016, -   ,,Reported: CDP (Not Reviewed),," 1,347.00 ",  ," 1,125.00 ",,Reported: CDP (Not Reviewed),,"The market-based figures refers to ÅF's Swedish operations. In Sweden, electricity suppliers that sell specific electricity contracts, such as wind or hydropower contracts, should report the source of the electricity through so-called guarantees of origin. To calculate the climate impact of electricity consumption for 2016 in Sweden, the Swedish Energy Markets Inspectorate’s values are used for electricity with guarantees of origin, where such are bought. In cases it is known that origin specified electricity is not bought, residual mix is used (336,39 gCO2/kWh).The location-based figures refers to ÅF's international operations (outside Sweden). To calculate the climate impact of electricity for other Nordic offices where data has not been collected or submitted, the emission factor Nordic electricity mix (100g CO2e/kWh) has been assumed. For offices outside the Nordic region, the European electricity mix is assumed (415 g CO2e/kWh).",1.04,Market-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,se0005999836,0.018990019,0.013027205,0.015255547,0.017150084,0.330325815,1.040098219
528,Alfa Laval Corporate AB,Yes,ALFA SS,SE0000695876,Sweden,Industrials,31/12/2016," 9,825.00 ",,Reported: CDP (Reviewed),7,, NA ," 49,592.00 ",,Reported: CDP (Reviewed),7,,14.25,Location-based,101,179,186,123,85,92,98,96,97,152,145,102,143,109,130,149,99,149,103,113,144,343,117,81,28,48,0,"1,295",52,19,468,0.03,0.02,0.17,0.26,0.01,0.08,se0000695876,0.021559944,0.012228828,0.016747472,0.018115551,0.290726817,14.25285095
22381,Autoliv Inc,Yes,ALIV SS,SE0000382335,Sweden,Consumer Discretionary,31/12/2016,," 200,000 ",Estimated: Gamma GLM,5,, NA ,," 380,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,57.58,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,se0000382335,,,,,0,57.57623888
1065,Assa Abloy,Yes,ASSAB SS,SE0007100581,Sweden,Industrials,31/12/2016," 166,468.00 ",,Reported: CDP (Reviewed),7,, NA ," 171,067.00 ",,Reported: CDP (Reviewed),7,"Scope 2, market-based is not applicable. ASSA ABLOY is looking into how the reporting approach can be amended to include market-based scope 2 emissions.",40.47,Location-based,125,203,86,174,84,110,79,72,134,112,161,93,95,164,71,80,145,80,101,62,63,185,111,66,103,170,51,71,28,40,49,0.25,0.21,0.22,0.21,0.22,0.24,se0007100581,0.018934664,0.0111194,0.012592115,0.014934921,0.430827068,40.46949336
1144,Atlas Copco,Yes,ATCOA SS,SE0006886750,Sweden,Industrials,31/12/2016," 21,906.00 ",,Reported: CDP (Reviewed),7,, NA ," 100,053.00 ",,Reported: CDP (Reviewed),7,,10.29,Location-based,172,602,117,108,105,78,50,68,85,79,112,71,123,111,94,103,106,103,109,57,67,127,68,68,26,66,0,41,72,35,49,0.15,0.11,0.14,0.22,0.22,0.26,se0006886750,0.021002454,0.011783159,0.017464556,0.017646725,0.309022556,10.28537165
1151,Atrium Ljungberg AB,Yes,ATRLJB SS,SE0000191827,Sweden,Real Estate,31/12/2016, 125.00 ,,Reported: CDP (Not Reviewed),," 7,017.00 ",  ," 9,207.00 ",,Reported: CDP (Not Reviewed),,,26.55,Market-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,se0000191827,0.017865452,0.011810526,0.012393306,0.014900268,0.43283208,26.55413444
31467,Beijer Alma,Yes,BEIAB SS,SE0000190134,Sweden,Industrials,31/12/2016," 2,828.00 ",,Reported: CDP (Not Reviewed),, 16.00 ,  ," 13,892.00 ",,Reported: CDP (Not Reviewed),,,6.89,Market-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,se0000190134,0.017072701,0.016154107,0.017882565,0.012283979,0.535588972,6.891538238
37282,Bilia AB,Yes,BILIA SS,SE0000102295,Sweden,Consumer Discretionary,31/12/2016," 8,053.00 ",,Reported: CDP (Not Reviewed),," 16,687.00 ",  ," 3,822.00 ",,Reported: CDP (Not Reviewed),,,8.85,Market-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,se0000102295,,,,,0,8.846045203
22379,BillerudKorsnäs,Yes,BILL SS,SE0000862997,Sweden,Materials,31/12/2016," 126,325.00 ",,Reported: CDP (Reviewed),7," 30,795.00 ",  ," 160,901.00 ",,Reported: CDP (Reviewed),7,We are measuring and reporting according to the market based methood in our sustainability report Location based data is from our reporting tool SoFi.,62.01,Market-based,112,103,85,83,85,87,82,95,56,66,94,77,122,61,84,105,67,105,96,49,289,47,20,83,46,46,128,0,142,51,52,0.20,0.11,0.06,0.18,0.21,0.29,se0000862997,0.019402014,0.013956689,0.023179107,0.020110982,0.221052632,62.01379049
2024,Boliden Group,Yes,BOL SS,SE0000869646,Sweden,Materials,31/12/2016," 594,000.00 ",,Reported: CDP (Reviewed),7,, NA ," 404,000.00 ",,Reported: CDP (Reviewed),7,,211.60,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,se0000869646,0.026993938,0.01707887,0.020808621,0.019334576,0.244360902,211.5966857
59172,Bravida Holding,Yes,BRAV SS,,Sweden,Industrials,31/12/2016," 18,589.00 ",,Reported: CDP (Not Reviewed),,, NA ,,,,,,,,91,119,122,115,99,130,72,96,113,147,136,126,105,118,76,97,108,97,161,78,46,347,0,98,35,42,119,0,131,94,38,0.23,0.13,0.07,0.11,0.25,0.18,,,,,,0,539.2810767
2913,Castellum,Yes,CAST SS,SE0000379190,Sweden,Real Estate,31/12/2016, 608.00 ,,Reported: CDP (Not Reviewed),," 7,747.00 ",  ," 45,852.00 ",,Reported: CDP (Not Reviewed),,,15.75,Market-based,64,101,82,69,67,93,68,82,77,131,118,80,95,85,121,154,89,154,101,83,43,0,17,88,27,17,0,52,0,89,54,0.05,0.02,0.25,0.11,0.21,0.16,se0000379190,0.015476272,0.010046774,0.012258369,0.009551185,0.625814536,15.75493579
3450,Clas Ohlson AB,Yes,CLASB SS,SE0000584948,Sweden,Consumer Discretionary,30/04/2017, 6.00 ,,Reported: CDP (Not Reviewed),, 8.00 ,  ," 2,405.00 ",,Reported: CDP (Not Reviewed),,Market-based data available for district heating in Sweden.,0.02,Market-based,35,97,77,91,46,108,139,64,66,105,60,110,113,48,113,96,69,96,142,67,174,0,151,117,58,74,0,0,0,0,0,0.08,0.14,0.25,0.28,0.31,0.22,se0000584948,0.017177359,0.017604246,0.025784055,0.016847767,0.343609023,0.015305063
33964,Dometic,Yes,DOM SS,0,Sweden,Consumer Discretionary,31/12/2016," 6,150.00 ",,Reported: CDP (Not Reviewed),,, NA ," 26,372.00 ",,Reported: CDP (Not Reviewed),,,22.44,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,0,,,,,0,22.44041787
5346,Elekta,Yes,EKTAB SS,,Sweden,Health Care,29/04/2017,," 7,100 ",Estimated: Gamma GLM,5,, NA ,," 29,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,29.46,Location-based,74,74,61,84,82,89,131,91,89,97,83,101,105,90,65,89,114,89,93,57,75,101,72,72,77,103,139,0,179,0,52,0.27,0.17,0.04,0.28,0.21,0.26,,,,,,0,29.45904703
5344,Electrolux,Yes,ELUXB SS,SE0000103814,Sweden,Consumer Discretionary,31/12/2016," 82,562.00 ",,Reported: CDP (Reviewed),7," 202,585.00 ",  ," 200,928.00 ",,Reported: CDP (Reviewed),7,"Data on Location based: Electricity emissions factors used according to  the  CO2 Emission from fuel combustion 2016 edition data set, as published by the International Energy Agency (IEA). Units using renewable energy have been defined as having a CO2 emission factor of zero.Market based: residual mixes + market values where applicable",20.13,Market-based,93,150,150,161,109,115,47,69,93,131,130,96,98,164,66,83,120,83,110,115,86,255,155,120,18,35,149,116,28,0,48,0.27,0.19,0.22,0.28,0.22,0.07,se0000103814,0.020003846,0.012433914,0.017765978,0.020235099,0.217293233,20.12823192
5811,Ericsson,Yes,ERICB SS,SE0000108656,Sweden,Information Technology,31/12/2016," 75,379.00 ",,Reported: CDP (Reviewed),7, 96.00 ,  ," 184,167.00 ",,Reported: CDP (Reviewed),7,Green electric power increased globally in 2016 to 46% compared to 44% in 2015 and 39% in 2014.,2.90,Market-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,se0000108656,0.02499767,0.018336961,0.020816735,0.017046687,0.335338346,2.898131679
58768,Fingerprint Cards,Yes,FINGB SS,0,Sweden,Information Technology,31/12/2016, -   ,,Reported: CDP (Not Reviewed),, 86.75 ,  , 86.30 ,,Reported: CDP (Not Reviewed),,"All major facilities in Europe are taken into account (Malmö, Göteborg, Stockholm, Linköping, Copenhagen).",0.11,Market-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,0,,,,,0,0.111703429
7323,Getinge AB,Yes,GETIB SS,SE0000202624,Sweden,Health Care,31/12/2016," 37,627.00 ",,Reported: CDP (Reviewed),7,, NA ," 22,749.00 ",,Reported: CDP (Reviewed),7,Individual emissions per country and location are available in attached excel sheets and information below.,17.34,Location-based,153,217,101,102,39,89,107,85,96,83,155,85,109,95,61,140,117,140,112,92,42,611,199,83,117,45,492,161,136,20,103,0.28,0.03,0.06,0.26,0.10,0.13,se0000202624,0.018866927,0.016123811,0.025392202,0.025656652,0.101002506,17.34384336
23053,Hexagon AB,Yes,HEXAB SS,SE0000103699,Sweden,Information Technology,31/12/2016,," 40,000 ",Estimated: Gamma GLM,5,, NA ,," 110,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,43.03,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,se0000103699,0.019589731,0.014217241,0.01714626,0.020182941,0.219047619,43.033704
